Time stamp,Power,avg_temp
1680919444.5971484, 4.34, 45.084
1680919444.7976048, 4.34, 45.084
1680919444.9979348, 4.34, 45.084
1680919445.1983263, 4.34, 45.084
1680919445.3987393, 4.34, 44.546
1680919445.599407, 4.34, 45.084
1680919445.7997575, 4.34, 45.084
1680919446.0000918, 4.328, 45.084
1680919446.2004437, 4.328, 45.084
1680919446.40092, 4.328, 45.084
1680919446.601324, 4.328, 45.084
1680919446.8020246, 4.328, 44.008
1680919447.0023963, 4.328, 44.008
1680919447.2027562, 4.34, 45.084
1680919447.4031363, 4.34, 45.084
1680919447.603469, 4.34, 44.008
1680919447.803797, 4.34, 45.084
1680919448.0041585, 4.325, 45.084
1680919448.204494, 4.325, 45.084
1680919448.4050782, 4.325, 45.084
1680919448.6054296, 4.325, 45.084
1680919448.8057668, 4.325, 45.084
1680919449.0061364, 4.325, 45.084
1680919449.2065213, 4.321, 44.546
1680919449.4067428, 4.321, 45.084
1680919449.6070952, 4.321, 45.084
1680919449.8074474, 4.321, 45.084
1680919450.0078065, 4.347, 45.084
1680919450.2081366, 4.347, 45.084
1680919450.4084544, 4.347, 45.084
1680919450.6088183, 4.347, 44.008
1680919450.8091888, 4.347, 45.084
1680919451.0095258, 4.34, 45.084
1680919451.2098799, 4.34, 45.084
1680919451.410264, 4.34, 45.084
1680919451.610604, 4.34, 45.084
1680919451.8109338, 4.34, 44.008
1680919452.0112755, 4.34, 45.084
1680919452.2116284, 4.347, 45.084
1680919452.4119675, 4.347, 45.084
1680919452.6123538, 4.347, 45.084
1680919452.8127322, 4.347, 45.084
1680919453.0130737, 4.359, 44.546
1680919453.2134345, 4.359, 45.084
1680919453.4137893, 4.359, 45.084
1680919453.6141448, 4.359, 45.084
1680919453.8145332, 4.359, 44.546
1680919454.01476, 4.336, 44.546
1680919454.2151017, 4.336, 45.084
1680919454.4154525, 4.336, 45.084
1680919454.6157744, 4.336, 45.084
1680919454.816149, 4.336, 45.084
1680919455.016486, 4.344, 45.084
1680919455.2168262, 4.344, 45.084
1680919455.4172199, 4.344, 45.084
1680919455.6175778, 4.344, 45.084
1680919455.8179293, 4.344, 45.084
1680919456.018284, 4.336, 45.084
1680919456.2187417, 4.336, 45.084
1680919456.4190707, 4.336, 45.084
1680919456.6194298, 4.336, 44.546
1680919456.8197663, 4.336, 45.084
1680919457.0201387, 4.336, 45.084
1680919457.2205167, 4.336, 45.084
1680919457.4208684, 4.336, 45.084
1680919457.6212144, 4.336, 45.084
1680919457.8215442, 4.336, 45.084
1680919458.021982, 4.34, 45.084
1680919458.2223563, 4.34, 45.084
1680919458.4228177, 4.34, 45.084
1680919458.6232047, 4.34, 45.084
1680919458.823542, 4.34, 45.084
1680919459.0238867, 4.336, 45.084
1680919459.2242322, 4.336, 45.084
1680919459.4246252, 4.336, 45.084
1680919459.6250393, 4.336, 45.084
1680919459.8254178, 4.336, 45.084
1680919460.0257673, 4.317, 45.084
1680919460.2261193, 4.317, 45.084
1680919460.4264822, 4.317, 44.546
1680919460.6267772, 4.317, 45.084
1680919460.8271139, 4.317, 45.084
1680919461.0274765, 4.328, 44.546
1680919461.2278728, 4.328, 45.084
1680919461.428261, 4.328, 44.546
1680919461.628605, 4.328, 45.084
1680919461.8289995, 4.328, 44.546
1680919462.0293458, 4.336, 44.546
1680919462.2297177, 4.336, 45.084
1680919462.430108, 4.336, 45.084
1680919462.6305134, 4.336, 45.084
1680919462.8307722, 4.336, 45.084
1680919463.031109, 4.336, 45.084
1680919463.2315302, 4.336, 45.084
1680919463.431888, 4.336, 45.084
1680919463.6322417, 4.336, 45.084
1680919463.8326278, 4.336, 45.084
1680919464.0331168, 4.34, 45.084
1680919464.2334712, 4.34, 45.084
1680919464.433834, 4.34, 45.084
1680919464.6341732, 4.34, 45.084
1680919464.8345234, 4.34, 45.084
1680919465.0347426, 4.328, 45.084
1680919465.235089, 4.328, 45.084
1680919465.4354274, 4.328, 45.084
1680919465.6358082, 4.328, 45.084
1680919465.8361979, 4.328, 45.084
1680919466.0365698, 4.34, 44.008
1680919466.2369564, 4.34, 44.008
1680919466.4373212, 4.34, 45.084
1680919466.6377485, 4.34, 45.084
1680919466.8381097, 4.34, 45.084
1680919467.0384674, 4.347, 45.084
1680919467.2387874, 4.347, 45.084
1680919467.4391403, 4.347, 45.084
1680919467.6394744, 4.347, 45.084
1680919467.8398147, 4.347, 45.084
1680919468.040146, 4.347, 45.084
1680919468.2405217, 4.347, 45.084
